date,id,text,username
2021-09-30T11:13:33+00:00,1443534476118745000,"Met Police officer who murdered Sarah Everard after kidnapping and raping her under the guise of an arrest has been handed whole-life sentence

https://t.co/0AsvZWGSxR",BBCBreaking
2021-09-29T10:17:05+00:00,1443157880597852200,"Ex-Met Police officer Wayne Couzens handcuffed Sarah Everard and snatched her in a ""false arrest"" before murdering her, court told

https://t.co/TwoQl38zax",BBCBreaking
2021-09-28T11:37:39+00:00,1442815765896482800,"Former Liverpool and England World Cup-winning striker Roger Hunt dies aged 83, the Premier League club announces https://t.co/LvkRfTtWy8",BBCBreaking
2021-09-27T20:12:42+00:00,1442582992900092000,"Gloria Allred, an attorney who represented three of R. Kelly's victims, says ""of all the predators that I have pursued... Mr Kelly is the worst, a dangerous sexual predator""

https://t.co/wpt61wb0uw https://t.co/zAY4pRjaPY",BBCBreaking
2021-09-27T19:39:59+00:00,1442574762090238000,"Man charged with murder of primary school teacher Sabina Nessa, who was killed in south-east London https://t.co/59yRg8xnTa",BBCBreaking
2021-09-27T19:35:27+00:00,1442573618622382000,"After decades of abuse allegations, singer R. Kelly found guilty on all counts in sex trafficking trial https://t.co/UKPviEDosW",BBCBreaking
2021-09-26T07:37:05+00:00,1442030451472748500,"Police investigating the death of Sabina Nessa arrest a 38-year-old man on suspicion of murder in what they say is significant development

https://t.co/jRbuUgn0Dd",BBCBreaking
2021-09-25T00:13:17+00:00,1441556377311199200,Top Huawei executive flies home to China after being freed from house arrest in Canada in a deal with US prosecutors https://t.co/dUeVacOGH1,BBCBreaking
2021-09-24T19:19:37+00:00,1441482474362704000,"US drops extradition request and agrees deal to free top Huawei executive detained in Canada, in case that sparked major row with China https://t.co/VjWXWqHZRl",BBCBreaking
2021-09-23T19:21:12+00:00,1441120481839501300,"38-year-old man arrested on suspicion of the murder of Sabina Nessa in south-east London, police say https://t.co/GnuGVJNBWy",BBCBreaking
2021-09-23T17:25:54+00:00,1441091468047777800,"Compensation payments for hundreds of civilian deaths linked to British armed forces in Afghanistan revealed, with lowest £104.17

https://t.co/IRlndU6Dtm",BBCBreaking
2021-09-23T16:05:15+00:00,1441071171638804500,"Life expectancy for men in the UK falls for the first time in 40 years, Office for National Statistics estimates show

The Covid-19 pandemic has seen life expectancy fall across most of Europe and the US in 2020

https://t.co/UnLdhl4mAw",BBCBreaking
2021-09-22T07:19:32+00:00,1440576480468107300,"Man charged with the murders of three children and a woman in Derbyshire, UK

https://t.co/4XHUioG5qz",BBCBreaking
2021-09-21T21:28:22+00:00,1440427710002589700,Body found in US national park is that of missing travel blogger Gabby Petito and coroner believes she was murdered - FBI https://t.co/jIUdDmc7nf,BBCBreaking
2021-09-21T14:12:19+00:00,1440317972824739800,"""A decisive decade for our world"" - Joe Biden pledges to work with allies in first speech to UN General Assembly as US president 

https://t.co/cXf5UE8nD5",BBCBreaking
2021-09-21T10:07:48+00:00,1440256440854200300,"Third Russian accused by UK police of involvement in 2018 attack on former double agent Sergei Skripal and his daughter Yulia in Salisbury, which left three people critically ill and one dead 

https://t.co/7NyShBXkIw",BBCBreaking
2021-09-21T08:57:22+00:00,1440238714211369000,"Russia responsible for killing Alexander Litvinenko, a former Russian spy who died of polonium poisoning in 2006 in London, European Court of Human Rights finds

https://t.co/92u2ocrwKQ",BBCBreaking
2021-09-21T05:44:20+00:00,1440190136105386000,"Canada's Justin Trudeau says ""brighter days ahead"" after projected win in election, but he failed to make the gains he hoped for

Follow live coverage

https://t.co/ZaNo4XvPuS",BBCBreaking
2021-09-20T20:53:54+00:00,1440056646672138200,UK's defence secretary orders investigation into data breach involving the details of dozens of Afghan interpreters https://t.co/iS3ZuBAvu6,BBCBreaking
2021-09-20T14:59:54+00:00,1439967563023257600,"US relaxing Covid travel restrictions for fully vaccinated passengers from UK and EU, ending an 18-month ban https://t.co/8nMfs37BXY",BBCBreaking
2021-09-20T14:19:51+00:00,1439957482332381200,US expected to relax travel ban for passengers from UK and EU from November – follow live updates https://t.co/boKVuRmfAi,BBCBreaking
2021-09-19T13:18:05+00:00,1439579551143714800,"John Challis, best known for playing Boycie in British TV comedy Only Fools and Horses, has died aged 79 https://t.co/WK2q1MtZVn",BBCBreaking
2021-09-17T19:53:56+00:00,1438954392347103200,"France recalls ambassadors from US and Australia in wake of new security pact it describes as ""a stab in the back"" https://t.co/bWCqFiTRyB",BBCBreaking
2021-09-17T18:54:39+00:00,1438939475120361500,US admits drone strike in Kabul just before military pullout killed 10 innocent people - official tells BBC's US partner CBS News https://t.co/nFA0Aij1bV,BBCBreaking
2021-09-17T15:55:55+00:00,1438894496008351700,Amber list scrapped and PCR tests no longer necessary for fully vaccinated travellers in English travel overhaul https://t.co/IcDqNlz6vL,BBCBreaking
2021-09-16T22:29:16+00:00,1438631097416528000,"Two men charged with murder of Belfast journalist Lyra McKee, who was shot dead in Londonderry in 2019 https://t.co/VHzp0iLMCg",BBCBreaking
2021-09-15T15:00:27+00:00,1438155758999416800,"Liz Truss becomes new UK foreign secretary, replacing Dominic Raab
https://t.co/h3iB6oV4lc",BBCBreaking
2021-09-15T13:04:51+00:00,1438126667382337500,"Gavin Williamson, criticised for his handling of disruption to schools and exams during pandemic, loses job as UK education secretary https://t.co/UId6fJcCa6",BBCBreaking
2021-09-14T10:36:50+00:00,1437727029521272800,Booster Covid jabs for over 50s and younger adults with health conditions recommended by UK government vaccine advisers https://t.co/woQ3sameqd,BBCBreaking
2021-09-13T21:01:17+00:00,1437521791807787000,"The world now sees twice as many days with temperatures over 50C, BBC analysis finds

Climate change presents an increasing challenge for how we live

https://t.co/XXeUTnDAka",BBCBreaking
2021-09-13T13:08:46+00:00,1437402877564268500,"All 12 to 15-year-olds should be offered one dose of Pfizer coronavirus vaccine, UK’s chief medical officers recommend https://t.co/upfG2IZTgs",BBCBreaking
2021-09-12T22:37:01+00:00,1437183496527696000,"Russia’s Daniil Medvedev beats Novak Djokovic in the US Open final, ending the Serb’s dream of a calendar Grand Slam https://t.co/fg11CkaJwb",BBCBreaking
2021-09-12T08:52:24+00:00,1436975974046908400,"Vaccine passport scheme for nightclubs and large events in England will not be going ahead, Health Secretary Sajid Javid tells BBC
 
https://t.co/rcKdJt2G1p",BBCBreaking
2021-09-11T22:12:06+00:00,1436814835287830500,Qualifier Emma Raducanu wins US Open title - first British woman to secure a Grand Slam singles victory in 44 years https://t.co/QVT3h1gKc2,BBCBreaking
2021-09-11T12:44:23+00:00,1436671967239839700,"Twenty years after first plane hit World Trade Center in New York, a minute's silence will shortly begin US 9/11 commemorations
https://t.co/7OlYtp0c3B",BBCBreaking
2021-09-10T19:59:10+00:00,1436418995889004500,"Lawyers for Virginia Giuffre, who has accused Prince Andrew of sexual abuse, claim they have successfully served him with legal papers https://t.co/AEUhB3Trtb",BBCBreaking
2021-09-10T08:24:41+00:00,1436244221355339800,"The fall of Afghanistan to the Taliban is likely to have ""emboldened"" so-called lone wolf terrorists in the UK, director general of MI5 warns https://t.co/bz13rKgUhC",BBCBreaking
2021-09-10T08:00:31+00:00,1436238143087337500,England's final cricket Test match against India at Old Trafford cancelled after a number of India's staff test positive for Covid-19 https://t.co/kQSnbLCziC,BBCBreaking
2021-09-10T04:47:52+00:00,1436189659109990400,"Emma Raducanu becomes first British woman to reach a Grand Slam singles final in 44 years, with straight-set win over Greece’s Maria Sakkari at US Open https://t.co/hKnoHKJcWl",BBCBreaking
2021-09-08T18:33:26+00:00,1435672643357773800,"MPs vote by 319 to 248 to increase taxes across UK from next year to help pay for NHS and social care

https://t.co/7wg68s0LE7",BBCBreaking
2021-09-08T17:39:02+00:00,1435658954491768800,"In her first US Open, British teenager Emma Raducanu reaches semi-finals - beating Olympic champion Belinda Bencic in straight sets 

https://t.co/kpdLu5qB53",BBCBreaking
2021-09-07T11:47:08+00:00,1435208009437831200,"UK National Insurance rate for workers to rise by 1.25%, as part of Prime Minister Boris Johnson's plans to fund health and social care in England 

https://t.co/Kv89qS5xP8",BBCBreaking
2021-09-05T13:19:07+00:00,1434506379771981800,"Girls Aloud singer Sarah Harding, 39, who had breast cancer, has died, her mother says https://t.co/FnvKMELs7U",BBCBreaking
2021-09-03T14:36:07+00:00,1433800984069824500,UK's vaccine advisory body refuses to approve vaccinating healthy children aged 12-15 years old on health grounds alone https://t.co/5RQCCuK4El,BBCBreaking
2021-09-03T05:58:17+00:00,1433670663378808800,"New Zealand Prime Minister Jacinda Ardern has described the event as a ""terrorist attack"" by a Sri Lankan national who was under surveillance

https://t.co/R5ouCSWgpv",BBCBreaking
2021-09-03T05:38:48+00:00,1433665762498162700,"Police in New Zealand shoot dead man after he entered an Auckland supermarket and stabbed multiple people, with at least six reported injured https://t.co/qTm3pZ5HN0",BBCBreaking
2021-09-02T17:02:27+00:00,1433475418254889000,"Pop legends Abba to release new music, 40 years after they split https://t.co/4R0ebxdYny",BBCBreaking
2021-09-02T03:33:45+00:00,1433271904526295000,"Sarah Storey wins 17th Paralympic gold to become Great Britain's most successful Paralympian of all time

https://t.co/9FUvyaUBZJ",BBCBreaking
2021-09-01T10:34:19+00:00,1433015355878826000,"Double child killer Colin Pitchfork released from prison, UK Ministry of Justice confirms https://t.co/JlFyn0nGEx",BBCBreaking
2021-09-01T09:39:00+00:00,1433001435499729000,"UK media regulator Ofcom clears Piers Morgan over comments about Meghan, Duchess of Sussex that led to his departure from Good Morning Britain https://t.co/cPwmQstxNj",BBCBreaking
2022-05-12T13:27:16+00:00,1524743010113757200,Gargantuan black hole at the centre of our galaxy pictured for very first time https://t.co/LYu44C0GWL,BBCBreaking
2022-05-12T21:13:02+00:00,1524860223378407400,"Damehood given to BBC podcast host Deborah James, days after she revealed she is receiving end-of-life care for her bowel cancer
 
https://t.co/ZKOrpeyOx7",BBCBreaking
2022-05-12T13:21:29+00:00,1524741552324685800,Russian soldiers caught on camera shooting unarmed Ukrainian civilians in the back in footage seen by the BBC https://t.co/RipvjvQBDW,BBCBreaking
2022-05-12T09:26:42+00:00,1524682468518994000,"Another 50 fines to be issued over Covid lockdown rule breaking in and around Downing Street, London police say https://t.co/4H1sY1JTHF",BBCBreaking
2022-05-12T07:21:20+00:00,1524650918528049200,"Finland must apply for Nato membership without delay, its leaders announce, after Russia's invasion of Ukraine https://t.co/g9dAfBQJwt",BBCBreaking
2022-05-11T12:14:50+00:00,1524362391663829000,"UK and Sweden sign mutual security deal, pledging support if either country comes under attack https://t.co/yDwMhPhnTB",BBCBreaking
2022-05-09T17:26:19+00:00,1523716004005695500,"Queen pulls out of reading the Queen's Speech at this year's State Opening of Parliament, Buckingham Palace announces

https://t.co/cayUkH8reg",BBCBreaking
2022-05-09T15:19:37+00:00,1523684121226133500,UK opposition leader Labour's Keir Starmer says he'll quit if given Covid fine by police https://t.co/5QZxxJFQBI,BBCBreaking
2022-05-09T11:06:42+00:00,1523620472931471400,"Sri Lanka's Prime Minister Mahinda Rajapaksa resigns amid mass protests over the country's worst economic crisis since independence

https://t.co/CP8AbIuoHH",BBCBreaking
2022-05-05T17:01:22+00:00,1522260175536676900,"Russia's President Vladimir Putin apologised after his foreign minister said that Nazi leader Adolf Hitler had ""Jewish blood"", Israel says

https://t.co/np8EuzatYX",BBCBreaking
2022-04-05T15:23:28+00:00,1511363899928498200,"Ukrainian President Zelensky tells UN that Russian soldiers killed and tortured ""just for pleasure"" as he calls on world to act https://t.co/KfTpoKFov4",BBCBreaking
2022-05-05T12:08:27+00:00,1522186459377188900,"World’s true death toll from Covid pandemic is nearly 15 million, three times the official figure, says World Health Organization https://t.co/su3hF3BN9g",BBCBreaking
2022-05-05T11:05:32+00:00,1522170624168558600,"UK interest rates raised from 0.75% to 1%, their highest level since 2009, as Bank of England tries to tackle cost of living https://t.co/bYQ9B8Ms72",BBCBreaking
2022-05-07T18:02:16+00:00,1523000275396612000,"Historic election result in Northern Ireland as Sinn Féin wins most assembly seats for first time, pushing DUP into second place https://t.co/SoaSzpPbSD",BBCBreaking
2022-05-06T16:57:34+00:00,1522621604534145000,"The SNP finishes as biggest party in Scottish council elections - with Labour in second after the Conservatives suffer big losses

https://t.co/CPjNN1zMO1",BBCBreaking
2022-05-06T14:05:10+00:00,1522578220930982000,Prince Harry and Andrew will not join other royals on Buckingham Palace balcony for Queen's Platinum Jubilee celebrations https://t.co/CYq72X4dy1,BBCBreaking
2022-05-06T12:47:42+00:00,1522558726997258200,"UK opposition leader Labour's Keir Starmer investigated by police over alleged Covid breach last year

https://t.co/PYFq62hykT",BBCBreaking
2022-05-06T12:19:33+00:00,1522551639068004400,"More than 16,000 jobs at risk as convenience store McColl's collapses into administration https://t.co/yCrCXNFP2M",BBCBreaking
2022-05-08T15:16:04+00:00,1523320836928991200,"Dennis Waterman, star of TV shows Minder, The Sweeney and New Tricks, has died aged 74, his family says https://t.co/BvlvZ8tOgR",BBCBreaking
2022-05-08T11:54:54+00:00,1523270213399384000,"Sex Education star Ncuti Gatwa will take over from Jodie Whittaker as the next Dr Who, the BBC announces

https://t.co/bph39wnLie",BBCBreaking
2022-05-14T23:06:49+00:00,1525613633832624000,Ukraine wins the Eurovision Song Contest as folk-rap group Kalush Orchestra ride a wave of public support to be crowne https://t.co/5Tncxuv44d,BBCBreaking
2022-05-14T18:36:03+00:00,1525545494532997000,Liverpool beat Chelsea in the FA cup final at Wembley after a deadlocked game went to penalties - reaction https://t.co/90ipkdnw0K,BBCBreaking
2022-05-14T11:19:34+00:00,1525435650438226000,"""No shelling for days"" - Kharkiv's mayor tells BBC that Russian forces have withdrawn far out from Ukraine's second city

Follow live updates https://t.co/53QuMbHc02",BBCBreaking
2022-05-19T09:46:47+00:00,1527224238549004300,"UK’s biggest ever lottery winners, who won £184m jackpot on a lucky dip ticket, say they now have “time to dream""
https://t.co/pikyHVE7aq",BBCBreaking
2022-05-19T16:35:44+00:00,1527327155247452200,"MI5 agent used secret status to terrorise his girlfriend, including carrying out a machete attack - BBC investigation reveals https://t.co/Bo4cKbDHZn",BBCBreaking
2022-05-17T10:52:59+00:00,1526516120232112000,"Queen makes surprise visit to Paddington station to see completed Elizabeth line

https://t.co/cozTf9Z4Us",BBCBreaking
2022-05-16T16:41:19+00:00,1526241396344213500,Blackpool footballer Jake Daniels becomes first openly gay UK male professional footballer in decades https://t.co/ixGIcgvsIF,BBCBreaking
2022-05-17T17:13:11+00:00,1526611801579864000,"UK MP arrested on suspicion of sexual offences, including rape and sexual assault, over seven-year period https://t.co/uTmzR8beVM",BBCBreaking
2022-05-16T21:34:56+00:00,1526315288110801000,"Hundreds of Ukrainian fighters holed up in Azovstal steel plant in Mariupol for over two months have left, senior Ukrainian official says https://t.co/hIjqHkETmS",BBCBreaking
2022-05-19T10:01:19+00:00,1527227894753378300,"London's Metropolitan Police ends investigation into lockdown parties in Downing Street

https://t.co/Si89Ax0gMr",BBCBreaking
2022-05-18T12:07:21+00:00,1526897226093580300,Russian soldier accused of killing unarmed Ukrainian civilian pleads guilty in first war crimes trial of the conflict https://t.co/eCKxFPiULU,BBCBreaking
